X,Y,FID,ID,Name,EmplRange,NAICSCode,NAICSSecto,NAICSDescr,Phone,Fax,TollFree,EMail,WebAddress,StreetNo,StreetName,PostalCode,BuildingNo,UnitNo,Modified,ChArea,Ward,BIA
-79.6965693798501,43.6095072506818,8987,0, , , , , , , , , , ,0, , , , ,, , , 
-79.6965693798501,43.6095072506818,8988,0, , , , , , , , , , ,0, , , , ,, , , 
-79.6965693798501,43.6095072506818,8989,0, , , , , , , , , , ,0, , , , ,, , , 
-79.6965693798501,43.6095072506818,8990,0, , , , , , , , , , ,0, , , , ,, , , 
-79.6965693798501,43.6095072506818,8991,0, , , , , , , , , , ,0, , , , ,, , , 
-79.6965693798501,43.6095072506818,8992,0, , , , , , , , , , ,0, , , , ,, , , 
-79.6965693798501,43.6095072506818,8993,0, , , , , , , , , , ,0, , , , ,, , , 
-79.6965693798501,43.6095072506818,8994,0, , , , , , , , , , ,0, , , , ,, , , 
-79.6965693798501,43.6095072506818,8995,0, , , , , , , , , , ,0, , , , ,, , , 
-79.6965693798501,43.6095072506818,8996,0, , , , , , , , , , ,0, , , , ,, , , 
-79.6965693798501,43.6095072506818,8997,0, , , , , , , , , , ,0, , , , ,, , , 
-79.6965693798501,43.6095072506818,8998,0, , , , , , , , , , ,0, , , , ,, , , 
-79.6988652330681,43.6076076825422,8999,0, , , , , , , , , , ,0, , , , ,, , , 
-79.6174910703892,43.6162017739738,9000,0, , , , , , , , , , ,0, , , , ,, , , 
-79.6109212566419,43.5722720931308,9001,0, , , , , , , , , , ,0, , , , ,, , , 
-79.6426578786654,43.5927486923668,9002,0, , , , , , , , , , ,0, , , , ,, , , 
-79.6426578786654,43.5927486923668,9003,0, , , , , , , , , , ,0, , , , ,, , , 
-79.6426578786654,43.5927486923668,9004,0, , , , , , , , , , ,0, , , , ,, , , 
-79.7446926650855,43.5574693359688,9005,0, , , , , , , , , , ,0, , , , ,, , , 
-79.7395938978695,43.5404937332938,9006,0, , , , , , , , , , ,0, , , , ,, , , 
-79.6116121953063,43.5991213275989,9007,0, , , , , , , , , , ,0, , , , ,, , , 
-79.7395938978695,43.5404937332938,9008,0, , , , , , , , , , ,0, , , , ,, , , 
-79.7395938978695,43.5404937332938,9009,0, , , , , , , , , , ,0, , , , ,, , , 
-79.6405518043213,43.5881799068982,9010,0, , , , , , , , , , ,0, , , , ,, , , 
-79.6126943426946,43.603206641576,9011,0, , , , , , , , , , ,0, , , , ,, , , 
-79.6461622277737,43.6135770001467,9012,0, , , , , , , , , , ,0, , , , ,, , , 
-79.6534080142447,43.5302855813012,9013,0, , , , , , , , , , ,0, , , , ,, , , 
-79.6534080142447,43.5302855813012,9014,0, , , , , , , , , , ,0, , , , ,, , , 
-79.620491955899,43.5774426830124,9015,0, , , , , , , , , , ,0, , , , ,, , , 
-79.6213794428078,43.5777693826756,9016,0, , , , , , , , , , ,0, , , , ,, , , 
-79.682921740269,43.544137770021,9017,0, , , , , , , , , , ,0, , , , ,, , , 
-79.6686712229556,43.535691496896,9018,0, , , , , , , , , , ,0, , , , ,, , , 
-79.6458780549167,43.5878365766348,9019,0, , , , , , , , , , ,0, , , , ,, , , 
-79.645424980671,43.5874070381849,9020,0, , , , , , , , , , ,0, , , , ,, , , 
-79.6449777078426,43.5876604408563,9021,0, , , , , , , , , , ,0, , , , ,, , , 
-79.6426578786654,43.5927486923668,9022,0, , , , , , , , , , ,0, , , , ,, , , 
-79.6610649042045,43.5782917630201,9023,0, , , , , , , , , , ,0, , , , ,, , , 
-79.5774352118102,43.5654500747083,9024,0, , , , , , , , , , ,0, , , , ,, , , 
-79.74586500763,43.5979464118639,9025,0, , , , , , , , , , ,0, , , , ,, , , 
-79.617590211918,43.6427145318967,9026,0, , , , , , , , , , ,0, , , , ,, , , 
-79.613617550531,43.5832084253243,9027,0, , , , , , , , , , ,0, , , , ,, , , 
-79.6475764023465,43.707135005844,9028,0, , , , , , , , , , ,0, , , , ,, , , 
-79.6657284449317,43.6608471737253,9029,0, , , , , , , , , , ,0, , , , ,, , , 
-79.6482827030799,43.6330961092977,9030,0, , , , , , , , , , ,0, , , , ,, , , 
-79.6367059208049,43.6420114186937,9031,0, , , , , , , , , , ,0, , , , ,, , , 
-79.775929103875,43.6024928927173,9032,0, , , , , , , , , , ,0, , , , ,, , , 
-79.6367059208049,43.6420114186937,9033,0, , , , , , , , , , ,0, , , , ,, , , 
-79.6177246245696,43.5801665132963,9034,0, , , , , , , , , , ,0, , , , ,, , , 
-79.6343001315307,43.709542721183,9035,0, , , , , , , , , , ,0, , , , ,, , , 
-79.695033281311,43.6061969765151,9036,0, , , , , , , , , , ,0, , , , ,, , , 
-79.6075516479369,43.6390807629888,9037,0, , , , , , , , , , ,0, , , , ,, , , 
-79.7496802487781,43.6101682996357,9038,0, , , , , , , , , , ,0, , , , ,, , , 
-79.7496802487781,43.6101682996357,9039,0, , , , , , , , , , ,0, , , , ,, , , 
-79.7820083918195,43.5974243021973,9040,0, , , , , , , , , , ,0, , , , ,, , , 
-79.626212272834,43.5067099966281,9041,0, , , , , , , , , , ,0, , , , ,, , , 
-79.7337139955268,43.5504559604944,9042,0, , , , , , , , , , ,0, , , , ,, , , 
-79.6221519127801,43.6260892316322,9043,0, , , , , , , , , , ,0, , , , ,, , , 
-79.5687257052071,43.6204595006844,9044,0, , , , , , , , , , ,0, , , , ,, , , 
-79.6229696581305,43.6387984649455,9045,0, , , , , , , , , , ,0, , , , ,, , , 
-79.6559274901042,43.5693167808095,9046,0, , , , , , , , , , ,0, , , , ,, , , 
-79.6896848113296,43.6102135935453,9047,0, , , , , , , , , , ,0, , , , ,, , , 
-79.6742871250693,43.6849628890676,9048,0, , , , , , , , , , ,0, , , , ,, , , 
-79.6587418053843,43.6293236465074,9049,0, , , , , , , , , , ,0, , , , ,, , , 
-79.6800485699038,43.6402837127737,9050,0, , , , , , , , , , ,0, , , , ,, , , 
-79.6975097611354,43.6086431349647,9051,0, , , , , , , , , , ,0, , , , ,, , , 
-79.6639994349653,43.6450641670902,9052,0, , , , , , , , , , ,0, , , , ,, , , 
-79.7122557722819,43.6465712805415,9053,0, , , , , , , , , , ,0, , , , ,, , , 
-79.7151310512601,43.5808902177095,9054,0, , , , , , , , , , ,0, , , , ,, , , 
-79.6424161433251,43.597215806109,9055,0, , , , , , , , , , ,0, , , , ,, , , 
-79.6379298463339,43.5657292901761,9056,0, , , , , , , , , , ,0, , , , ,, , , 
-79.6731241913274,43.5338820848025,9057,0, , , , , , , , , , ,0, , , , ,, , , 
-79.7111410856829,43.5376215227936,9058,0, , , , , , , , , , ,0, , , , ,, , , 
-79.7010491569232,43.5200008631239,9059,0, , , , , , , , , , ,0, , , , ,, , , 
-79.6896440339785,43.5195064271527,9060,0, , , , , , , , , , ,0, , , , ,, , , 
-79.6993665947027,43.5188246124563,9061,0, , , , , , , , , , ,0, , , , ,, , , 
-79.7010491569232,43.5200008631239,9062,0, , , , , , , , , , ,0, , , , ,, , , 
-79.6916840678305,43.5178354125213,9063,0, , , , , , , , , , ,0, , , , ,, , , 
-79.7071089685415,43.5230510273504,9064,0, , , , , , , , , , ,0, , , , ,, , , 
-79.7071089685415,43.5230510273504,9065,0, , , , , , , , , , ,0, , , , ,, , , 
-79.7071089685415,43.5230510273504,9066,0, , , , , , , , , , ,0, , , , ,, , , 
-79.7071089685415,43.5230510273504,9067,0, , , , , , , , , , ,0, , , , ,, , , 
-79.7071089685415,43.5230510273504,9068,0, , , , , , , , , , ,0, , , , ,, , , 
-79.7155269761285,43.5270354909464,9069,0, , , , , , , , , , ,0, , , , ,, , , 
-79.6951120318491,43.5173388080289,9070,0, , , , , , , , , , ,0, , , , ,, , , 
-79.7155269761285,43.5270354909464,9071,0, , , , , , , , , , ,0, , , , ,, , , 
-79.6390071692761,43.5053151513756,9072,0, , , , , , , , , , ,0, , , , ,, , , 
-79.5767096900918,43.612689390616,9073,0, , , , , , , , , , ,0, , , , ,, , , 
-79.6007503332897,43.662171924475,9074,0, , , , , , , , , , ,0, , , , ,, , , 
-79.5767096900918,43.612689390616,9075,0, , , , , , , , , , ,0, , , , ,, , , 
-79.5936105866962,43.5989267823922,9076,0, , , , , , , , , , ,0, , , , ,, , , 
-79.568569023325,43.6260233896991,9077,0, , , , , , , , , , ,0, , , , ,, , , 
-79.6467050353209,43.6657474408501,9078,0, , , , , , , , , , ,0, , , , ,, , , 
-79.6467050353209,43.6657474408501,9079,0, , , , , , , , , , ,0, , , , ,, , , 
-79.5752757367073,43.6243760647078,9080,0, , , , , , , , , , ,0, , , , ,, , , 
-79.6279556969782,43.6390955010813,9081,0, , , , , , , , , , ,0, , , , ,, , , 
-79.6367059208049,43.6420114186937,9082,0, , , , , , , , , , ,0, , , , ,, , , 
-79.6214185444772,43.6430518515998,9083,0, , , , , , , , , , ,0, , , , ,, , , 
-79.6469707239835,43.6582352826126,9084,0, , , , , , , , , , ,0, , , , ,, , , 
-79.63706903279,43.6274328472477,9085,0, , , , , , , , , , ,0, , , , ,, , , 
-79.6225722241146,43.6331996856202,9086,0, , , , , , , , , , ,0, , , , ,, , , 
-79.5847785264449,43.6020881412563,9087,0, , , , , , , , , , ,0, , , , ,, , , 
-79.6438302285389,43.6377433739631,9088,0, , , , , , , , , , ,0, , , , ,, , , 
-79.5968411833763,43.5908240341299,9089,0, , , , , , , , , , ,0, , , , ,, , , 
-79.6330985798183,43.6387191112955,9090,0, , , , , , , , , , ,0, , , , ,, , , 
-79.6330985798183,43.6387191112955,9091,0, , , , , , , , , , ,0, , , , ,, , , 
-79.6203761191673,43.6381372269129,9092,0, , , , , , , , , , ,0, , , , ,, , , 
-79.6182887889309,43.639494013953,9093,0, , , , , , , , , , ,0, , , , ,, , , 
-79.6203761191673,43.6381372269129,9094,0, , , , , , , , , , ,0, , , , ,, , , 
-79.6203761191673,43.6381372269129,9095,0, , , , , , , , , , ,0, , , , ,, , , 
-79.6591667995936,43.6653212070919,9096,0, , , , , , , , , , ,0, , , , ,, , , 
-79.6377910169921,43.6297177656201,9097,0, , , , , , , , , , ,0, , , , ,, , , 
-79.613801820637,43.6326197356521,9098,0, , , , , , , , , , ,0, , , , ,, , , 
-79.7406859362036,43.6118943795446,9099,0, , , , , , , , , , ,0, , , , ,, , , 
-79.641265313573,43.6003975659956,9100,0, , , , , , , , , , ,0, , , , ,, , , 
-79.6541295309287,43.7116959926358,9101,0, , , , , , , , , , ,0, , , , ,, , , 
-79.6709369112022,43.6796228830761,9102,0, , , , , , , , , , ,0, , , , ,, , , 
-79.6644339434058,43.6806187651286,9103,0, , , , , , , , , , ,0, , , , ,, , , 
-79.6663697102294,43.6858851704036,9104,0, , , , , , , , , , ,0, , , , ,, , , 
-79.6644339434058,43.6806187651286,9105,0, , , , , , , , , , ,0, , , , ,, , , 
-79.6878308050792,43.6687093102368,9106,0, , , , , , , , , , ,0, , , , ,, , , 
-79.684684643372,43.6734391874349,9107,0, , , , , , , , , , ,0, , , , ,, , , 
-79.6678352602588,43.6979790470042,9108,0, , , , , , , , , , ,0, , , , ,, , , 
-79.6647439619949,43.6977077997975,9109,0, , , , , , , , , , ,0, , , , ,, , , 
-79.6558311320673,43.6988105043393,9110,0, , , , , , , , , , ,0, , , , ,, , , 
-79.6896848113296,43.6102135935453,9111,0, , , , , , , , , , ,0, , , , ,, , , 
-79.6896848113296,43.6102135935453,9112,0, , , , , , , , , , ,0, , , , ,, , , 
-79.6896848113296,43.6102135935453,9113,0, , , , , , , , , , ,0, , , , ,, , , 
-79.6896848113296,43.6102135935453,9114,0, , , , , , , , , , ,0, , , , ,, , , 
-79.6896848113296,43.6102135935453,9115,0, , , , , , , , , , ,0, , , , ,, , , 
-79.6843059947855,43.6669930393852,9116,0, , , , , , , , , , ,0, , , , ,, , , 
-79.6660155265608,43.6837254290997,9117,0, , , , , , , , , , ,0, , , , ,, , , 
-79.6683353627827,43.6817008429675,9118,0, , , , , , , , , , ,0, , , , ,, , , 
-79.6683353627827,43.6817008429675,9119,0, , , , , , , , , , ,0, , , , ,, , , 
-79.7464765703652,43.5934789533477,9120,0, , , , , , , , , , ,0, , , , ,, , , 
-79.6709369112022,43.6796228830761,9121,0, , , , , , , , , , ,0, , , , ,, , , 
-79.6929200398402,43.6442582421246,9122,0, , , , , , , , , , ,0, , , , ,, , , 
-79.68893564837,43.6431450677515,9123,0, , , , , , , , , , ,0, , , , ,, , , 
-79.6175418069064,43.6550602066067,9124,0, , , , , , , , , , ,0, , , , ,, , , 
-79.6947413393384,43.6354202136987,9125,0, , , , , , , , , , ,0, , , , ,, , , 
-79.6796364093984,43.6464683928318,9126,0, , , , , , , , , , ,0, , , , ,, , , 
-79.7084305246346,43.6428721935765,9127,0, , , , , , , , , , ,0, , , , ,, , , 
-79.663614872036,43.6893277486246,9128,0, , , , , , , , , , ,0, , , , ,, , , 
-79.663614872036,43.6893277486246,9129,0, , , , , , , , , , ,0, , , , ,, , , 
-79.663614872036,43.6893277486246,9130,0, , , , , , , , , , ,0, , , , ,, , , 
-79.663614872036,43.6893277486246,9131,0, , , , , , , , , , ,0, , , , ,, , , 
-79.775331735053,43.5667798173044,9132,0, , , , , , , , , , ,0, , , , ,, , , 
-79.775331735053,43.5667798173044,9133,0, , , , , , , , , , ,0, , , , ,, , , 
-79.775331735053,43.5667798173044,9134,0, , , , , , , , , , ,0, , , , ,, , , 
-79.775331735053,43.5667798173044,9135,0, , , , , , , , , , ,0, , , , ,, , , 
-79.775331735053,43.5667798173044,9136,0, , , , , , , , , , ,0, , , , ,, , , 
-79.775331735053,43.5667798173044,9137,0, , , , , , , , , , ,0, , , , ,, , , 
-79.775331735053,43.5667798173044,9138,0, , , , , , , , , , ,0, , , , ,, , , 
-79.775331735053,43.5667798173044,9139,0, , , , , , , , , , ,0, , , , ,, , , 
-79.663614872036,43.6893277486246,9140,0, , , , , , , , , , ,0, , , , ,, , , 
-79.663614872036,43.6893277486246,9141,0, , , , , , , , , , ,0, , , , ,, , , 
-79.663614872036,43.6893277486246,9142,0, , , , , , , , , , ,0, , , , ,, , , 
-79.663614872036,43.6893277486246,9143,0, , , , , , , , , , ,0, , , , ,, , , 
-79.586702490851,43.6096914896101,9144,0, , , , , , , , , , ,0, , , , ,, , , 
-79.7588516174091,43.6005646023742,9145,0, , , , , , , , , , ,0, , , , ,, , , 
-79.6261471483056,43.6004880857426,9146,0, , , , , , , , , , ,0, , , , ,, , , 
-79.6528515695718,43.6054391219393,9147,0, , , , , , , , , , ,0, , , , ,, , , 
-79.6528515695718,43.6054391219393,9148,0, , , , , , , , , , ,0, , , , ,, , , 
-79.682921740269,43.544137770021,9149,0, , , , , , , , , , ,0, , , , ,, , , 
-79.7232422563505,43.5895981667065,9150,0, , , , , , , , , , ,0, , , , ,, , , 
-79.6965693798501,43.6095072506818,9151,0, , , , , , , , , , ,0, , , , ,, , , 
-79.6965693798501,43.6095072506818,9152,0, , , , , , , , , , ,0, , , , ,, , , 
-79.6936309402321,43.6073118568006,9153,0, , , , , , , , , , ,0, , , , ,, , , 
-79.6936309402321,43.6073118568006,9154,0, , , , , , , , , , ,0, , , , ,, , , 
-79.6936309402321,43.6073118568006,9155,0, , , , , , , , , , ,0, , , , ,, , , 
-79.6405518043213,43.5881799068982,9156,0, , , , , , , , , , ,0, , , , ,, , , 
-79.6285498909266,43.5882094387415,9157,0, , , , , , , , , , ,0, , , , ,, , , 
-79.6119125228585,43.5834633219222,9158,0, , , , , , , , , , ,0, , , , ,, , , 
-79.6119125228585,43.5834633219222,9159,0, , , , , , , , , , ,0, , , , ,, , , 
-79.6119125228585,43.5834633219222,9160,0, , , , , , , , , , ,0, , , , ,, , , 
-79.6119125228585,43.5834633219222,9161,0, , , , , , , , , , ,0, , , , ,, , , 
-79.620491955899,43.5774426830124,9162,0, , , , , , , , , , ,0, , , , ,, , , 
-79.620491955899,43.5774426830124,9163,0, , , , , , , , , , ,0, , , , ,, , , 
-79.6387414564801,43.5430441771221,9164,0, , , , , , , , , , ,0, , , , ,, , , 
-79.6140188706982,43.5812519787082,9165,0, , , , , , , , , , ,0, , , , ,, , , 
-79.6485628917909,43.6596136782335,9166,0, , , , , , , , , , ,0, , , , ,, , , 
-79.6105372619832,43.6487219376862,9167,0, , , , , , , , , , ,0, , , , ,, , , 
-79.7406859362036,43.6118943795446,9168,0, , , , , , , , , , ,0, , , , ,, , , 
-79.7001728932814,43.6331293376745,9169,0, , , , , , , , , , ,0, , , , ,, , , 
-79.7262580227552,43.593152025526,9170,0, , , , , , , , , , ,0, , , , ,, , , 
-79.6572676670534,43.625765878877,9171,0, , , , , , , , , , ,0, , , , ,, , , 
-79.7429719636751,43.6102355461534,9172,0, , , , , , , , , , ,0, , , , ,, , , 
-79.6503090672218,43.6646589804686,9173,0, , , , , , , , , , ,0, , , , ,, , , 
-79.6390071692761,43.5053151513756,9174,0, , , , , , , , , , ,0, , , , ,, , , 
-79.6785437987023,43.6726763425492,9175,0, , , , , , , , , , ,0, , , , ,, , , 
-79.6189540819444,43.6385080659504,9176,0, , , , , , , , , , ,0, , , , ,, , , 
-79.753767390881,43.601327635921,9177,0, , , , , , , , , , ,0, , , , ,, , , 
-79.7843794873133,43.5991083863513,9178,0, , , , , , , , , , ,0, , , , ,, , , 
-79.7843794873133,43.5991083863513,9179,0, , , , , , , , , , ,0, , , , ,, , , 
-79.7843794873133,43.5991083863513,9180,0, , , , , , , , , , ,0, , , , ,, , , 
-79.7866814249748,43.5934962836273,9181,0, , , , , , , , , , ,0, , , , ,, , , 
-79.7378815976239,43.5832688644026,9182,0, , , , , , , , , , ,0, , , , ,, , , 
-79.7449678851006,43.60053039856,9183,0, , , , , , , , , , ,0, , , , ,, , , 
-79.7354973073243,43.6130866952178,9184,0, , , , , , , , , , ,0, , , , ,, , , 
-79.7026425592948,43.6507104548275,9185,0, , , , , , , , , , ,0, , , , ,, , , 
-79.7503851623998,43.6078884084796,9186,0, , , , , , , , , , ,0, , , , ,, , , 
-79.7521442906232,43.6082458209687,9187,0, , , , , , , , , , ,0, , , , ,, , , 
-79.6005363934634,43.5967819949755,9188,0, , , , , , , , , , ,0, , , , ,, , , 
-79.7101489705781,43.5536839771343,9189,0, , , , , , , , , , ,0, , , , ,, , , 
-79.6612280766724,43.6121523521179,9190,0, , , , , , , , , , ,0, , , , ,, , , 
-79.6748401328269,43.6414152964552,9191,0, , , , , , , , , , ,0, , , , ,, , , 
-79.7031938381847,43.513291348303,9192,0, , , , , , , , , , ,0, , , , ,, , , 
-79.7491182270937,43.6087832117432,9193,0, , , , , , , , , , ,0, , , , ,, , , 
-79.6960951226325,43.607967732466,9194,0, , , , , , , , , , ,0, , , , ,, , , 
-79.7162567865259,43.6386352840733,9195,0, , , , , , , , , , ,0, , , , ,, , , 
-79.7162567865259,43.6386352840733,9196,0, , , , , , , , , , ,0, , , , ,, , , 
-79.7162567865259,43.6386352840733,9197,0, , , , , , , , , , ,0, , , , ,, , , 
-79.7162567865259,43.6386352840733,9198,0, , , , , , , , , , ,0, , , , ,, , , 
-79.6245291855176,43.6347709385505,9199,0, , , , , , , , , , ,0, , , , ,, , , 
-79.6424161433251,43.597215806109,9200,0, , , , , , , , , , ,0, , , , ,, , , 
-79.6424161433251,43.597215806109,9201,0, , , , , , , , , , ,0, , , , ,, , , 
-79.7434897788797,43.5588594415039,9202,0, , , , , , , , , , ,0, , , , ,, , , 
-79.7434897788797,43.5588594415039,9203,0, , , , , , , , , , ,0, , , , ,, , , 
-79.6304824179517,43.6252020554922,9204,0, , , , , , , , , , ,0, , , , ,, , , 
-79.6304824179517,43.6252020554922,9205,0, , , , , , , , , , ,0, , , , ,, , , 
-79.663614872036,43.6893277486246,9206,0, , , , , , , , , , ,0, , , , ,, , , 
-79.761735976737,43.6124265009408,9207,0, , , , , , , , , , ,0, , , , ,, , , 
-79.683119221812,43.5231352085746,9208,0, , , , , , , , , , ,0, , , , ,, , , 
-79.6820878553821,43.5238733247152,9209,0, , , , , , , , , , ,0, , , , ,, , , 
-79.7085420353537,43.5386635412595,9210,0, , , , , , , , , , ,0, , , , ,, , , 
-79.6804017372561,43.525787563511,9211,0, , , , , , , , , , ,0, , , , ,, , , 
-79.6847693262096,43.5215419747731,9212,0, , , , , , , , , , ,0, , , , ,, , , 
-79.5705012002382,43.6131854391042,9213,0, , , , , , , , , , ,0, , , , ,, , , 
-79.6788737581799,43.5306004136519,9214,0, , , , , , , , , , ,0, , , , ,, , , 
-79.6788737581799,43.5306004136519,9215,0, , , , , , , , , , ,0, , , , ,, , , 
-79.626212272834,43.5067099966281,9216,0, , , , , , , , , , ,0, , , , ,, , , 
-79.5930387001133,43.5912741352643,9217,0, , , , , , , , , , ,0, , , , ,, , , 
-79.5795169158949,43.6071599292454,9218,0, , , , , , , , , , ,0, , , , ,, , , 
-79.6208353216337,43.6267332259306,9219,0, , , , , , , , , , ,0, , , , ,, , , 
-79.6451324658875,43.6426206845987,9220,0, , , , , , , , , , ,0, , , , ,, , , 
-79.6194916305616,43.648261892007,9221,0, , , , , , , , , , ,0, , , , ,, , , 
-79.6260502112374,43.6385781012593,9222,0, , , , , , , , , , ,0, , , , ,, , , 
-79.5758569870083,43.6135567288238,9223,0, , , , , , , , , , ,0, , , , ,, , , 
-79.5904673243129,43.6027922013775,9224,0, , , , , , , , , , ,0, , , , ,, , , 
-79.6265174985348,43.6489135734723,9225,0, , , , , , , , , , ,0, , , , ,, , , 
-79.7741827687124,43.6004436257352,9226,0, , , , , , , , , , ,0, , , , ,, , , 
-79.5674135782946,43.623187847506,9227,0, , , , , , , , , , ,0, , , , ,, , , 
-79.5881311382557,43.5986300644716,9228,0, , , , , , , , , , ,0, , , , ,, , , 
-79.6290811777311,43.6302888780972,9229,0, , , , , , , , , , ,0, , , , ,, , , 
-79.6152023148535,43.5806174739092,9230,0, , , , , , , , , , ,0, , , , ,, , , 
-79.6051967196715,43.5909212010016,9231,0, , , , , , , , , , ,0, , , , ,, , , 
-79.620491955899,43.5774426830124,9232,0, , , , , , , , , , ,0, , , , ,, , , 
-79.6185035652626,43.5826796816189,9233,0, , , , , , , , , , ,0, , , , ,, , , 
-79.6185035652626,43.5826796816189,9234,0, , , , , , , , , , ,0, , , , ,, , , 
-79.6177246245696,43.5801665132963,9235,0, , , , , , , , , , ,0, , , , ,, , , 
-79.6177246245696,43.5801665132963,9236,0, , , , , , , , , , ,0, , , , ,, , , 
-79.6177246245696,43.5801665132963,9237,0, , , , , , , , , , ,0, , , , ,, , , 
-79.6177246245696,43.5801665132963,9238,0, , , , , , , , , , ,0, , , , ,, , , 
-79.6177246245696,43.5801665132963,9239,0, , , , , , , , , , ,0, , , , ,, , , 
-79.6177246245696,43.5801665132963,9240,0, , , , , , , , , , ,0, , , , ,, , , 
-79.663545206876,43.5384920508057,9241,0, , , , , , , , , , ,0, , , , ,, , , 
-79.6177246245696,43.5801665132963,9242,0, , , , , , , , , , ,0, , , , ,, , , 
-79.6177246245696,43.5801665132963,9243,0, , , , , , , , , , ,0, , , , ,, , , 
-79.6177246245696,43.5801665132963,9244,0, , , , , , , , , , ,0, , , , ,, , , 
-79.6177246245696,43.5801665132963,9245,0, , , , , , , , , , ,0, , , , ,, , , 
-79.6177246245696,43.5801665132963,9246,0, , , , , , , , , , ,0, , , , ,, , , 
-79.6146414372979,43.5803366657377,9247,0, , , , , , , , , , ,0, , , , ,, , , 
-79.6177246245696,43.5801665132963,9248,0, , , , , , , , , , ,0, , , , ,, , , 
